Country,iso,Year,CountryYear,Total,LTM,STM,Injection,NonUser,high,ReasonNotUsingSI,reason_note,scale,notes,discon_inj,discon_stm,discon_inj_note,discon_stm_note,Country_note,inj_to_si,stm_to_si,nu_to_si,si_bonus,max_siofsc,year_sc,year_si
Eswatini,748,2028,Eswatini2028,354923,38411.09541,91279.26304,66653.35307,158579.2885,0,0.93475216,National,0.6,,0.4,0.4,"No data, global average","No data, global average",68.1% of Injectables are from the Public Sector and 17.5% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Eswatini,748,2029,Eswatini2029,359464,40437.00332,91092.20665,68001.31945,159933.4706,0,0.93475216,National,0.6,,0.4,0.4,"No data, global average","No data, global average",68.1% of Injectables are from the Public Sector and 17.5% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Eswatini,748,2030,Eswatini2030,364313,42638.79168,91131.64727,69568.69652,160973.8645,0,0.93475216,National,0.6,,0.4,0.4,"No data, global average","No data, global average",68.1% of Injectables are from the Public Sector and 17.5% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.03,0.02,0.4,2022,2025
Ethiopia,231,2019,Ethiopia2019,27620498,2000525.231,485595.6192,4816515.468,20317861.68,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2020,Ethiopia2020,28513252,2313110.931,400279.1779,5106203.806,20693658.09,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2021,Ethiopia2021,29394050,2659624.665,300634.0097,5412665.835,21021125.49,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2022,Ethiopia2022,30272811,3025235.579,192156.7289,5702318.151,21353100.54,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2023,Ethiopia2023,31152685,3376206.717,195661.5671,5913736.672,21667080.04,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2024,Ethiopia2024,32042076,3747928.004,204506.6549,6118600.117,21971041.22,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2025,Ethiopia2025,32945953,4140068.89,213276.791,6313864.438,22278742.88,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2026,Ethiopia2026,33859303,4536594.565,221207.2585,6475418.649,22626082.53,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2027,Ethiopia2027,34787445,4981722.861,230454.8869,6667978.097,22907289.16,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2028,Ethiopia2028,35726055,5418204.565,238346.3822,6810156.462,23259347.59,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2029,Ethiopia2029,36667902,5860471.522,245275.6702,6917777.941,23644376.87,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ethiopia,231,2030,Ethiopia2030,37608414,6323482.202,252354.0766,7018621.515,24013956.21,1,1,National,0.75,,0.4,0.4,"No data, global average","No data, global average",85.4% of Injectables are from the Public Sector and 47.8% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2019,Gambia2019,564689,25603.40887,8726.838569,30308.04362,500050.7089,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2020,Gambia2020,582325,29753.89388,8616.823025,32896.95738,511057.3257,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2021,Gambia2021,599959,33820.73743,8247.845253,35044.47141,522845.9459,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2022,Gambia2022,618672,38000.21985,7688.361102,36971.85576,536011.5633,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2023,Gambia2023,638348,42203.73427,7392.310918,38626.511,550125.4438,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2024,Gambia2024,658812,46796.88535,7033.584958,40358.50513,564623.0246,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2025,Gambia2025,679921,51659.99616,6676.790641,42041.11761,579543.0956,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2026,Gambia2026,700827,56033.78632,6348.237415,43126.31068,595318.6656,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2027,Gambia2027,722451,61100.36383,6010.763348,44513.54361,610826.3292,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2028,Gambia2028,744816,66782.22547,5639.268755,46096.26863,626298.2371,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2029,Gambia2029,767950,72408.56776,5171.059124,47395.05752,642975.3156,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Gambia,270,2030,Gambia2030,791820,78818.52974,4666.798593,48961.90112,659372.7705,1,0.790000114,National,0.72,,0.516,0.4,,"No data, global average",73.6% of Injectables are from the Public Sector and 63.7% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.01,0.04,0.4,2022,2025
Ghana,288,2019,Ghana2019,7567055,698531.0076,409409.3531,499080.7649,5960033.874,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2020,Ghana2020,7726946,775945.136,387457.4459,516778.1359,6046765.282,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2021,Ghana2021,7892447,856917.3751,361793.7507,533816.1947,6139919.679,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2022,Ghana2022,8058029,945230.2832,333754.0033,552428.4858,6226616.228,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2023,Ghana2023,8225886,1032187.66,319781.9539,567389.5882,6306526.798,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2024,Ghana2024,8399012,1116571.706,301801.2041,578344.0712,6402295.018,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2025,Ghana2025,8578458,1203156.775,289853.5034,588218.7752,6497228.946,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2026,Ghana2026,8761510,1294274.874,279593.6533,597977.6412,6589663.832,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2027,Ghana2027,8950852,1393989.305,268949.5984,609289.2836,6678623.813,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2028,Ghana2028,9144492,1496392.176,258417.0525,619312.6212,6770370.15,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2029,Ghana2029,9338860,1605844.383,247115.9852,629783.6701,6856115.961,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Ghana,288,2030,Ghana2030,9531607,1715376.093,233927.1853,637889.7964,6944413.925,0,0.872825147,National,0.9,,0.291,0.3235,,,90% of Injectables are from the Public Sector and 52.6% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.02,0.025,0.4,2022,2025
Guinea,324,2019,Guinea2019,3117489,106313.482,181337.9159,65706.39494,2764131.207,0,0.721615155,National,1,,0.662,0.681,,,82.9% of Injectables are from the Public Sector and 91.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Guinea,324,2020,Guinea2020,3221435,126598.2939,185470.9511,70527.02644,2838838.729,0,0.721615155,National,1,,0.662,0.681,,,82.9% of Injectables are from the Public Sector and 91.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Guinea,324,2021,Guinea2021,3324331,148924.2786,188518.9726,75414.91541,2911472.833,0,0.721615155,National,1,,0.662,0.681,,,82.9% of Injectables are from the Public Sector and 91.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Guinea,324,2022,Guinea2022,3429665,173264.9381,189901.3646,80290.07444,2986208.623,0,0.721615155,National,1,,0.662,0.681,,,82.9% of Injectables are from the Public Sector and 91.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Guinea,324,2023,Guinea2023,3537083,199235.9644,190547.4988,84987.96969,3062311.567,0,0.721615155,National,1,,0.662,0.681,,,82.9% of Injectables are from the Public Sector and 91.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Guinea,324,2024,Guinea2024,3646247,228248.1699,190667.815,90054.68293,3137276.332,0,0.721615155,National,1,,0.662,0.681,,,82.9% of Injectables are from the Public Sector and 91.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Guinea,324,2025,Guinea2025,3756976,259462.6437,190655.4421,95089.85224,3211768.062,0,0.721615155,National,1,,0.662,0.681,,,82.9% of Injectables are from the Public Sector and 91.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
Guinea,324,2026,Guinea2026,3867313,292415.8927,188831.3455,99895.46969,3286170.292,0,0.721615155,National,1,,0.662,0.681,,,82.9% of Injectables are from the Public Sector and 91.4% of Public Sector Injectables are from Health Centers and Field Workers.,0.16,0.08,0.04,0.02,0.4,2022,2025
